gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group B,high school,free/reduced,none,90,100,100
male,group D,some college,standard,none,98,59,86
male,group A,some college,standard,none,73,89,100
male,group D,some college,standard,none,100,73,77
female,group B,some high school,free/reduced,completed,97,89,100
male,group E,associate's degree,free/reduced,none,96,94,100
male,group A,some high school,standard,none,100,79,100
male,group C,bachelor's degree,free/reduced,none,75,99,82
female,group D,some high school,standard,none,96,83,100
female,group B,associate's degree,standard,completed,91,78,100
male,group D,some college,free/reduced,completed,43,100,100
male,group C,high school,free/reduced,none,95,92,100
female,group B,some high school,standard,none,91,100,96
female,group B,associate's degree,free/reduced,completed,100,92,51
male,group D,bachelor's degree,standard,completed,82,94,93
female,group B,high school,free/reduced,none,63,62,100
male,group C,some college,free/reduced,none,85,94,100
male,group D,some high school,standard,none,87,100,91
female,group B,some high school,standard,none,100,91,80
female,group D,some college,standard,none,100,64,96
female,group C,associate's degree,free/reduced,none,99,47,81
male,group E,some high school,free/reduced,none,70,93,82
male,group B,high school,free/reduced,none,93,100,82
female,group D,master's degree,standard,completed,80,88,100
female,group D,some college,free/reduced,completed,88,86,92
female,group C,master's degree,standard,completed,100,48,100
male,group E,some college,free/reduced,completed,82,91,83
female,group C,some high school,standard,completed,89,60,100
female,group C,high school,free/reduced,none,81,52,95
female,group A,bachelor's degree,standard,none,87,90,83
female,group E,associate's degree,standard,none,50,78,100
female,group E,high school,standard,none,84,100,100
female,group C,associate's degree,standard,none,65,85,100
male,group C,associate's degree,standard,none,44,68,81
male,group D,some college,standard,none,69,100,79
female,group C,some college,standard,none,80,100,82
female,group B,some college,standard,none,75,100,93
female,group E,master's degree,standard,none,99,82,74
male,group D,bachelor's degree,standard,none,76,100,90
male,group A,high school,standard,none,100,60,76
male,group C,high school,free/reduced,none,100,100,76
female,group B,some high school,standard,none,58,79,75
male,group D,some college,free/reduced,none,68,91,66
male,group B,associate's degree,free/reduced,none,57,96,90
female,group C,high school,free/reduced,completed,90,94,90
male,group D,master's degree,free/reduced,completed,96,96,100
female,group B,associate's degree,free/reduced,none,80,59,80
male,group E,high school,free/reduced,completed,48,69,98
female,group E,some high school,free/reduced,none,100,94,74
male,group C,high school,standard,none,71,76,100
female,group A,high school,standard,completed,93,64,100
female,group E,some college,standard,none,68,79,100
female,group E,bachelor's degree,standard,none,78,63,100
male,group C,high school,standard,completed,91,96,100
male,group D,some high school,free/reduced,none,69,98,95
male,group A,some college,standard,none,32,79,42
female,group C,high school,standard,none,100,89,98
female,group A,some college,free/reduced,none,100,66,68
male,group A,high school,free/reduced,completed,100,86,91
male,group B,associate's degree,free/reduced,completed,84,93,100
male,group A,some college,free/reduced,completed,81,54,100
male,group D,associate's degree,standard,completed,99,77,83
female,group C,associate's degree,standard,completed,100,93,100
male,group C,some high school,free/reduced,none,95,61,85
male,group C,bachelor's degree,free/reduced,none,87,100,100
male,group D,some high school,standard,none,84,57,64
female,group B,some high school,standard,none,91,60,100
female,group A,some high school,free/reduced,completed,92,65,100
female,group B,high school,standard,none,90,89,79
male,group C,high school,standard,none,73,90,100
male,group A,high school,standard,none,71,92,79
male,group D,associate's degree,free/reduced,none,98,90,91
male,group C,associate's degree,standard,none,86,91,61
female,group E,some college,standard,completed,100,45,100
male,group D,some college,standard,completed,75,98,89
female,group E,some college,standard,none,97,100,100
female,group A,associate's degree,standard,completed,73,96,100
male,group C,associate's degree,standard,none,84,93,91
female,group D,associate's degree,free/reduced,completed,71,100,69
female,group E,bachelor's degree,standard,none,75,83,64
female,group C,some college,free/reduced,none,100,73,95
male,group D,high school,free/reduced,completed,71,93,87
male,group B,associate's degree,free/reduced,none,94,94,100
female,group C,associate's degree,standard,none,74,99,34
male,group E,associate's degree,free/reduced,completed,68,100,76
female,group C,master's degree,standard,none,90,99,86
male,group C,associate's degree,standard,none,42,93,94
male,group C,high school,free/reduced,completed,83,73,96
female,group E,associate's degree,standard,completed,100,83,68
female,group C,some college,free/reduced,none,79,100,59
male,group B,some college,free/reduced,none,84,100,93
female,group E,some high school,free/reduced,none,100,69,64
female,group E,some high school,standard,completed,69,89,70
female,group D,bachelor's degree,standard,none,88,100,84
female,group C,associate's degree,free/reduced,none,86,100,100
male,group B,some college,free/reduced,none,75,95,100
male,group E,some college,free/reduced,completed,81,70,38
male,group D,high school,standard,none,87,96,88
male,group C,master's degree,free/reduced,none,63,100,79
male,group B,master's degree,standard,completed,75,83,72
female,group D,high school,standard,none,91,44,100
male,group E,some college,standard,none,95,50,43
female,group E,bachelor's degree,standard,none,74,77,99
female,group D,high school,free/reduced,completed,97,36,76
female,group C,some high school,free/reduced,none,98,100,87
male,group B,some college,standard,none,100,86,100
female,group C,master's degree,standard,none,55,100,100
female,group A,high school,standard,none,100,80,68
male,group A,high school,standard,none,87,86,76
female,group C,some high school,free/reduced,completed,85,88,87
female,group C,some college,standard,completed,72,84,68
male,group C,some high school,standard,completed,81,74,100
male,group D,some college,standard,completed,90,99,100
male,group A,high school,standard,none,91,97,23
male,group B,high school,free/reduced,none,97,68,94
male,group A,high school,standard,none,55,91,53
male,group D,some high school,free/reduced,none,99,84,51
male,group C,some high school,standard,none,82,79,70
male,group C,some college,standard,none,78,58,99
female,group E,some college,free/reduced,completed,78,100,100
male,group D,some high school,standard,none,81,87,95
female,group C,some high school,standard,completed,77,85,100
female,group E,some high school,free/reduced,completed,100,52,92
female,group D,some college,free/reduced,none,81,76,89
male,group C,high school,standard,none,50,72,100
male,group D,bachelor's degree,standard,none,97,50,100
female,group E,high school,free/reduced,none,100,80,51
male,group C,some high school,free/reduced,none,95,83,98
male,group B,bachelor's degree,standard,none,98,100,100
male,group D,high school,standard,completed,100,54,100
female,group C,high school,standard,none,82,100,96
female,group D,some college,standard,completed,100,79,91
female,group D,bachelor's degree,standard,none,71,88,100
male,group B,some college,free/reduced,none,75,84,54
female,group D,high school,standard,completed,88,89,100
male,group B,some college,standard,none,85,58,89
female,group A,high school,standard,completed,100,62,100
female,group D,high school,free/reduced,none,73,96,100
male,group D,high school,standard,completed,97,41,69
male,group E,some college,standard,completed,93,100,78
female,group E,bachelor's degree,standard,completed,100,86,100
male,group A,some high school,standard,none,72,98,96
male,group B,some college,free/reduced,none,99,77,95
female,group B,bachelor's degree,standard,none,100,90,100
female,group D,associate's degree,standard,none,100,70,84
female,group E,associate's degree,standard,completed,37,70,100
female,group E,master's degree,free/reduced,none,95,98,72
male,group E,some college,standard,completed,92,97,87
female,group C,high school,standard,completed,100,85,77
female,group B,some college,free/reduced,completed,92,84,100
female,group D,some college,standard,none,76,87,100
female,group C,some college,standard,none,67,69,91
male,group D,some high school,standard,none,100,94,83
male,group E,high school,standard,completed,100,88,86
female,group C,some high school,standard,none,33,100,67
female,group B,some college,standard,none,100,100,89
male,group B,high school,free/reduced,none,100,68,100
male,group B,some college,standard,completed,47,94,81
female,group D,bachelor's degree,standard,none,97,90,100
female,group C,some college,free/reduced,none,100,69,77
male,group D,some high school,standard,none,67,100,100
female,group A,bachelor's degree,standard,completed,43,76,83
male,group E,high school,free/reduced,none,100,95,72
